timestamp,date,latitude,longitude
1636605020,"2021-11-11 04:30:20",48.827789,2.526036
1636605026,"2021-11-11 04:30:26",48.826997,2.52388
1636605031,"2021-11-11 04:30:31",48.8266,2.521897
1636605037,"2021-11-11 04:30:37",48.826517,2.519411
1636605043,"2021-11-11 04:30:43",48.826657,2.516945
1636605056,"2021-11-11 04:30:56",48.826851,2.512742
1636605074,"2021-11-11 04:31:14",48.827772,2.506493
1636605079,"2021-11-11 04:31:19",48.828057,2.504795
1636605084,"2021-11-11 04:31:24",48.828363,2.503122
1636605090,"2021-11-11 04:31:30",48.828885,2.501295
1636605096,"2021-11-11 04:31:36",48.829406,2.499357
1636605101,"2021-11-11 04:31:41",48.829842,2.497772
1636605106,"2021-11-11 04:31:46",48.830201,2.496129
1636605112,"2021-11-11 04:31:52",48.830441,2.494108
1636605117,"2021-11-11 04:31:57",48.830509,2.492389
1636605123,"2021-11-11 04:32:03",48.830445,2.490331
1636605128,"2021-11-11 04:32:08",48.830302,2.488622
1636605133,"2021-11-11 04:32:13",48.830088,2.486831
1636605139,"2021-11-11 04:32:19",48.829802,2.484584
1636605145,"2021-11-11 04:32:25",48.829514,2.482593
1636605151,"2021-11-11 04:32:31",48.829232,2.480649
1636605157,"2021-11-11 04:32:37",48.828945,2.478624
1636605163,"2021-11-11 04:32:43",48.828671,2.476597
1636605169,"2021-11-11 04:32:49",48.828389,2.474585
1636605174,"2021-11-11 04:32:54",48.828139,2.472901
1636605180,"2021-11-11 04:33:00",48.827823,2.470889
1636605186,"2021-11-11 04:33:06",48.827406,2.468902
1636605192,"2021-11-11 04:33:12",48.826827,2.466984
1636605197,"2021-11-11 04:33:17",48.82625,2.465452
1636605203,"2021-11-11 04:33:23",48.825336,2.463904
1636605209,"2021-11-11 04:33:29",48.824148,2.463094
1636605214,"2021-11-11 04:33:34",48.823008,2.462798
1636605219,"2021-11-11 04:33:39",48.821916,2.462409
1636605224,"2021-11-11 04:33:44",48.820973,2.461451
1636605230,"2021-11-11 04:33:50",48.820055,2.459919
1636605236,"2021-11-11 04:33:56",48.819282,2.45827
1636605241,"2021-11-11 04:34:01",48.818594,2.456905
1636605247,"2021-11-11 04:34:07",48.817761,2.455281
1636605252,"2021-11-11 04:34:12",48.817105,2.453939
1636605257,"2021-11-11 04:34:17",48.816657,2.452522
1636605262,"2021-11-11 04:34:22",48.81662,2.450897
1636605268,"2021-11-11 04:34:28",48.816791,2.448783
1636605273,"2021-11-11 04:34:33",48.816917,2.447175
1636605279,"2021-11-11 04:34:39",48.817084,2.445232
1636605284,"2021-11-11 04:34:44",48.817219,2.443548
1636605290,"2021-11-11 04:34:50",48.817365,2.441488
1636605295,"2021-11-11 04:34:55",48.817463,2.43979
1636605300,"2021-11-11 04:35:00",48.817527,2.438059
1636605306,"2021-11-11 04:35:06",48.817538,2.435878
1636605312,"2021-11-11 04:35:12",48.817487,2.433727
1636605318,"2021-11-11 04:35:18",48.817438,2.431684
1636605323,"2021-11-11 04:35:23",48.817421,2.429919
1636605329,"2021-11-11 04:35:29",48.817393,2.427814
1636605335,"2021-11-11 04:35:35",48.817349,2.425705
1636605341,"2021-11-11 04:35:41",48.817436,2.423612
1636605347,"2021-11-11 04:35:47",48.817629,2.421524
1636605352,"2021-11-11 04:35:52",48.817643,2.419749
1636605358,"2021-11-11 04:35:58",48.817664,2.417711
1636605363,"2021-11-11 04:36:03",48.817673,2.415965
1636605369,"2021-11-11 04:36:09",48.81776,2.413841
1636605375,"2021-11-11 04:36:15",48.818081,2.411791
1636605381,"2021-11-11 04:36:21",48.818562,2.409813
1636605386,"2021-11-11 04:36:26",48.818969,2.40818
1636605392,"2021-11-11 04:36:32",48.819422,2.406194
1636605397,"2021-11-11 04:36:37",48.819828,2.404528
1636605403,"2021-11-11 04:36:43",48.820353,2.402599
1636605409,"2021-11-11 04:36:49",48.820954,2.400693
1636605415,"2021-11-11 04:36:55",48.821631,2.398838
1636605421,"2021-11-11 04:37:01",48.822441,2.397144
1636605426,"2021-11-11 04:37:06",48.82322,2.395863
1636605431,"2021-11-11 04:37:11",48.824012,2.394704
1636605437,"2021-11-11 04:37:17",48.824969,2.393343
1636605442,"2021-11-11 04:37:22",48.825792,2.392445
1636605448,"2021-11-11 04:37:28",48.826552,2.391824
1636605453,"2021-11-11 04:37:33",48.827206,2.391916
1636605460,"2021-11-11 04:37:40",48.827951,2.391981
1636605466,"2021-11-11 04:37:46",48.827998,2.39069
1636605471,"2021-11-11 04:37:51",48.827503,2.390332
1636605477,"2021-11-11 04:37:57",48.826993,2.389904
1636605482,"2021-11-11 04:38:02",48.826698,2.389063
1636605487,"2021-11-11 04:38:07",48.826323,2.388025
1636605493,"2021-11-11 04:38:13",48.825769,2.386413
1636605499,"2021-11-11 04:38:19",48.825125,2.3848
1636605504,"2021-11-11 04:38:24",48.824472,2.383589
1636605509,"2021-11-11 04:38:29",48.823805,2.382529
1636605515,"2021-11-11 04:38:35",48.823101,2.381357
1636605521,"2021-11-11 04:38:41",48.822382,2.380167
1636605527,"2021-11-11 04:38:47",48.821666,2.378978
1636605532,"2021-11-11 04:38:52",48.821181,2.377891
1636605537,"2021-11-11 04:38:57",48.820797,2.37668
1636605543,"2021-11-11 04:39:03",48.820372,2.37522
1636605549,"2021-11-11 04:39:09",48.81991,2.373892
1636605554,"2021-11-11 04:39:14",48.81955,2.37274
1636605560,"2021-11-11 04:39:20",48.819054,2.371147
1636605565,"2021-11-11 04:39:25",48.818619,2.370002
1636605571,"2021-11-11 04:39:31",48.818143,2.368656
1636605576,"2021-11-11 04:39:36",48.817734,2.367442
1636605582,"2021-11-11 04:39:42",48.817208,2.365898
1636605588,"2021-11-11 04:39:48",48.816616,2.36459
1636605593,"2021-11-11 04:39:53",48.816194,2.363435
1636605599,"2021-11-11 04:39:59",48.816118,2.361782
1636605605,"2021-11-11 04:40:05",48.816247,2.359989
1636605610,"2021-11-11 04:40:10",48.816339,2.358414
1636605616,"2021-11-11 04:40:16",48.81652,2.356608
1636605622,"2021-11-11 04:40:22",48.817145,2.355139
1636605627,"2021-11-11 04:40:27",48.817743,2.354075
1636605633,"2021-11-11 04:40:33",48.81807,2.352504
1636605639,"2021-11-11 04:40:39",48.817932,2.350895
1636605645,"2021-11-11 04:40:45",48.817494,2.349448
1636605651,"2021-11-11 04:40:51",48.816931,2.348124
1636605657,"2021-11-11 04:40:57",48.816491,2.346805
1636605663,"2021-11-11 04:41:03",48.816444,2.345283
1636605668,"2021-11-11 04:41:08",48.816502,2.344022
1636605674,"2021-11-11 04:41:14",48.816591,2.342403
1636605680,"2021-11-11 04:41:20",48.816702,2.340724
1636605685,"2021-11-11 04:41:25",48.816783,2.339281
1636605690,"2021-11-11 04:41:30",48.816837,2.338013
1636605696,"2021-11-11 04:41:36",48.816847,2.33643
1636605701,"2021-11-11 04:41:41",48.81714,2.335123
1636605707,"2021-11-11 04:41:47",48.817883,2.333995
1636605712,"2021-11-11 04:41:52",48.818494,2.333032
1636605718,"2021-11-11 04:41:58",48.818894,2.331458
1636605723,"2021-11-11 04:42:03",48.819165,2.33014
1636605728,"2021-11-11 04:42:08",48.819435,2.328848
1636605734,"2021-11-11 04:42:14",48.819765,2.327314
1636605740,"2021-11-11 04:42:20",48.820099,2.325756
1636605745,"2021-11-11 04:42:25",48.82037,2.324489
1636605750,"2021-11-11 04:42:30",48.820605,2.323185
1636605755,"2021-11-11 04:42:35",48.820903,2.321897
1636605761,"2021-11-11 04:42:41",48.821183,2.320357
1636605766,"2021-11-11 04:42:46",48.821491,2.319144
1636605771,"2021-11-11 04:42:51",48.82181,2.31782
1636605776,"2021-11-11 04:42:56",48.822113,2.316548
1636605782,"2021-11-11 04:43:02",48.822501,2.315048
1636605787,"2021-11-11 04:43:07",48.822774,2.313772
1636605793,"2021-11-11 04:43:13",48.823113,2.312346
1636605798,"2021-11-11 04:43:18",48.823424,2.311017
1636605803,"2021-11-11 04:43:23",48.823718,2.309704
1636605809,"2021-11-11 04:43:29",48.824059,2.308211
1636605814,"2021-11-11 04:43:34",48.824334,2.306999
1636605819,"2021-11-11 04:43:39",48.824677,2.305681
1636605834,"2021-11-11 04:43:54",48.825511,2.302021
1636605845,"2021-11-11 04:44:05",48.82609,2.299052
1636605850,"2021-11-11 04:44:10",48.826363,2.297765
1636605856,"2021-11-11 04:44:16",48.826731,2.29619
1636605861,"2021-11-11 04:44:21",48.827012,2.294897
1636605867,"2021-11-11 04:44:27",48.827331,2.293372
1636605873,"2021-11-11 04:44:33",48.827724,2.291924
1636605878,"2021-11-11 04:44:38",48.828145,2.290767
1636605884,"2021-11-11 04:44:44",48.828754,2.289452
1636605890,"2021-11-11 04:44:50",48.829382,2.288136
1636605896,"2021-11-11 04:44:56",48.829994,2.286764
1636605901,"2021-11-11 04:45:01",48.83049,2.285647
1636605906,"2021-11-11 04:45:06",48.830968,2.284519
1636605911,"2021-11-11 04:45:11",48.831425,2.283375
1636605917,"2021-11-11 04:45:17",48.831983,2.282001
1636605922,"2021-11-11 04:45:22",48.832422,2.280898
1636605927,"2021-11-11 04:45:27",48.832834,2.279834
1636605933,"2021-11-11 04:45:33",48.833378,2.278535
1636605938,"2021-11-11 04:45:38",48.83377,2.277458
1636605943,"2021-11-11 04:45:43",48.834225,2.276365
1636605949,"2021-11-11 04:45:49",48.834717,2.275067
1636605954,"2021-11-11 04:45:54",48.835017,2.273923
1636605960,"2021-11-11 04:46:00",48.835305,2.272378
1636605966,"2021-11-11 04:46:06",48.835413,2.270669
1636605971,"2021-11-11 04:46:11",48.835302,2.269196
1636605976,"2021-11-11 04:46:16",48.835119,2.267826
1636605981,"2021-11-11 04:46:21",48.834958,2.266418
1636605987,"2021-11-11 04:46:27",48.834994,2.264664
1636605992,"2021-11-11 04:46:32",48.83507,2.263263
1636605998,"2021-11-11 04:46:38",48.835166,2.26162
1636606003,"2021-11-11 04:46:43",48.835247,2.260269
1636606009,"2021-11-11 04:46:49",48.835519,2.258718
1636606024,"2021-11-11 04:47:04",48.837105,2.255668
1636606029,"2021-11-11 04:47:09",48.837837,2.254913
1636606036,"2021-11-11 04:47:16",48.839014,2.254325
1636606042,"2021-11-11 04:47:22",48.84004,2.254155
1636606055,"2021-11-11 04:47:35",48.842171,2.254114
1636606074,"2021-11-11 04:47:54",48.845652,2.255221
1636606079,"2021-11-11 04:47:59",48.846551,2.25509
1636606092,"2021-11-11 04:48:12",48.848272,2.253928
1636606098,"2021-11-11 04:48:18",48.849045,2.253028
1636606109,"2021-11-11 04:48:29",48.848933,2.251132
1636606114,"2021-11-11 04:48:34",48.848523,2.250103
1636606120,"2021-11-11 04:48:40",48.848345,2.248655
1636606126,"2021-11-11 04:48:46",48.848415,2.247112
1636606131,"2021-11-11 04:48:51",48.848482,2.245728
1636606137,"2021-11-11 04:48:57",48.84849,2.244119
1636606150,"2021-11-11 04:49:10",48.848541,2.240976
1636606170,"2021-11-11 04:49:30",48.847405,2.225714
1636606179,"2021-11-11 04:49:39",48.848479,2.232741
1636606184,"2021-11-11 04:49:44",48.848502,2.231488
1636606189,"2021-11-11 04:49:49",48.84856,2.23018
1636606194,"2021-11-11 04:49:54",48.848633,2.228866
1636606200,"2021-11-11 04:50:00",48.848593,2.227249
1636606206,"2021-11-11 04:50:06",48.848216,2.22576
1636606212,"2021-11-11 04:50:12",48.847539,2.224528
1636606217,"2021-11-11 04:50:17",48.846797,2.223801
1636606223,"2021-11-11 04:50:23",48.845776,2.223307
1636606229,"2021-11-11 04:50:29",48.844736,2.223056
1636606234,"2021-11-11 04:50:34",48.843845,2.222819
1636606239,"2021-11-11 04:50:39",48.84296,2.222459
1636606245,"2021-11-11 04:50:45",48.841964,2.221757
1636606250,"2021-11-11 04:50:50",48.841163,2.22102
1636606255,"2021-11-11 04:50:55",48.84044,2.220238
1636606261,"2021-11-11 04:51:01",48.839614,2.219224
1636606266,"2021-11-11 04:51:06",48.83932,2.218023
1636606277,"2021-11-11 04:51:17",48.839425,2.215351
1636606297,"2021-11-11 04:51:37",48.8395,2.211439
1636606311,"2021-11-11 04:51:51",48.839807,2.205766
1636606316,"2021-11-11 04:51:56",48.839783,2.204446
1636606321,"2021-11-11 04:52:01",48.839773,2.202944
1636606327,"2021-11-11 04:52:07",48.839746,2.200901
1636606333,"2021-11-11 04:52:13",48.839721,2.198576
1636606338,"2021-11-11 04:52:18",48.839603,2.196632
1636606344,"2021-11-11 04:52:24",48.839227,2.194349
1636606350,"2021-11-11 04:52:30",48.838586,2.191996
1636606355,"2021-11-11 04:52:35",48.837992,2.190091
1636606361,"2021-11-11 04:52:41",48.837293,2.187798
1636606366,"2021-11-11 04:52:46",48.836742,2.185872
1636606371,"2021-11-11 04:52:51",48.836294,2.183923
1636606377,"2021-11-11 04:52:57",48.835909,2.18154
1636606382,"2021-11-11 04:53:02",48.83567,2.17948
1636606387,"2021-11-11 04:53:07",48.835437,2.177389
1636606393,"2021-11-11 04:53:13",48.835158,2.174882
1636606399,"2021-11-11 04:53:19",48.834863,2.172381
1636606404,"2021-11-11 04:53:24",48.834616,2.170342
1636606409,"2021-11-11 04:53:29",48.834374,2.168259
1636606415,"2021-11-11 04:53:35",48.834094,2.165832
1636606421,"2021-11-11 04:53:41",48.833806,2.163339
1636606427,"2021-11-11 04:53:47",48.833499,2.160886
1636606432,"2021-11-11 04:53:52",48.833179,2.158849
1636606437,"2021-11-11 04:53:57",48.832864,2.156816
1636606442,"2021-11-11 04:54:02",48.83255,2.154803
1636606448,"2021-11-11 04:54:08",48.832175,2.152355
1636606454,"2021-11-11 04:54:14",48.831836,2.149905
1636606460,"2021-11-11 04:54:20",48.831647,2.147399
1636606466,"2021-11-11 04:54:26",48.831671,2.144852
1636606471,"2021-11-11 04:54:31",48.831841,2.142751
1636606476,"2021-11-11 04:54:36",48.83212,2.140722
1636606482,"2021-11-11 04:54:42",48.832676,2.138368
1636606487,"2021-11-11 04:54:47",48.833301,2.136509
1636606492,"2021-11-11 04:54:52",48.83399,2.134707
1636606497,"2021-11-11 04:54:57",48.834665,2.132875
1636606502,"2021-11-11 04:55:02",48.835349,2.13101
1636606508,"2021-11-11 04:55:08",48.836197,2.128805
1636606514,"2021-11-11 04:55:14",48.837038,2.1266
1636606520,"2021-11-11 04:55:20",48.83789,2.124396
1636606526,"2021-11-11 04:55:26",48.838697,2.12215
1636606532,"2021-11-11 04:55:32",48.839347,2.11977
1636606537,"2021-11-11 04:55:37",48.839762,2.117739
1636606543,"2021-11-11 04:55:43",48.840144,2.115263
1636606549,"2021-11-11 04:55:49",48.84048,2.112742
1636606554,"2021-11-11 04:55:54",48.840719,2.110676
1636606559,"2021-11-11 04:55:59",48.840982,2.108588
1636606565,"2021-11-11 04:56:05",48.841284,2.106136
1636606571,"2021-11-11 04:56:11",48.841576,2.103659
1636606576,"2021-11-11 04:56:16",48.841676,2.101591
1636606582,"2021-11-11 04:56:22",48.841638,2.099289
1636606588,"2021-11-11 04:56:28",48.841794,2.097231
1636606594,"2021-11-11 04:56:34",48.842137,2.095243
1636606599,"2021-11-11 04:56:39",48.842635,2.093654
1636606605,"2021-11-11 04:56:45",48.843394,2.091874
1636606611,"2021-11-11 04:56:51",48.844177,2.090147
1636606616,"2021-11-11 04:56:56",48.844718,2.088592
1636606622,"2021-11-11 04:57:02",48.845229,2.086616
1636606628,"2021-11-11 04:57:08",48.84571,2.084629
1636606634,"2021-11-11 04:57:14",48.846175,2.082628
1636606639,"2021-11-11 04:57:19",48.846587,2.080948
1636606644,"2021-11-11 04:57:24",48.847017,2.079298
1636606650,"2021-11-11 04:57:30",48.847562,2.077315
1636606655,"2021-11-11 04:57:35",48.847994,2.075643
1636606661,"2021-11-11 04:57:41",48.848574,2.0736
1636606667,"2021-11-11 04:57:47",48.849307,2.071412
1636606672,"2021-11-11 04:57:52",48.84999,2.069605
1636606677,"2021-11-11 04:57:57",48.850716,2.067892
1636606683,"2021-11-11 04:58:03",48.85174,2.065758
1636606688,"2021-11-11 04:58:08",48.85258,2.064059
1636606693,"2021-11-11 04:58:13",48.853412,2.062339
1636606699,"2021-11-11 04:58:19",48.854416,2.060279
1636606705,"2021-11-11 04:58:25",48.855404,2.058239
1636606711,"2021-11-11 04:58:31",48.856384,2.056162
1636606716,"2021-11-11 04:58:36",48.857217,2.054446
1636606721,"2021-11-11 04:58:41",48.858041,2.05269
1636606727,"2021-11-11 04:58:47",48.85905,2.050625
1636606732,"2021-11-11 04:58:52",48.859895,2.048904
1636606737,"2021-11-11 04:58:57",48.86073,2.04718
1636606743,"2021-11-11 04:59:03",48.861722,2.045137
1636606748,"2021-11-11 04:59:08",48.862541,2.043406
1636606754,"2021-11-11 04:59:14",48.863533,2.041357
1636606760,"2021-11-11 04:59:20",48.864525,2.039299
1636606765,"2021-11-11 04:59:25",48.86535,2.037618
1636606771,"2021-11-11 04:59:31",48.866321,2.035621
1636606777,"2021-11-11 04:59:37",48.867245,2.033726
1636606782,"2021-11-11 04:59:42",48.868052,2.032336
1636606788,"2021-11-11 04:59:48",48.869112,2.030715
1636606794,"2021-11-11 04:59:54",48.870306,2.029113
1636606800,"2021-11-11 05:00:00",48.87156,2.02743
1636606806,"2021-11-11 05:00:06",48.872812,2.025751
1636606812,"2021-11-11 05:00:12",48.874092,2.024073
1636606817,"2021-11-11 05:00:17",48.875165,2.022684
1636606822,"2021-11-11 05:00:22",48.876264,2.021363
1636606828,"2021-11-11 05:00:28",48.877616,2.019812
1636606834,"2021-11-11 05:00:34",48.878998,2.018352
1636606839,"2021-11-11 05:00:39",48.880179,2.017198
1636606845,"2021-11-11 05:00:45",48.881642,2.015904
1636606850,"2021-11-11 05:00:50",48.882873,2.014879
1636606856,"2021-11-11 05:00:56",48.884377,2.013717
1636606861,"2021-11-11 05:01:01",48.885636,2.012834
1636606866,"2021-11-11 05:01:06",48.886934,2.012008
1636606872,"2021-11-11 05:01:12",48.888515,2.011076
1636606878,"2021-11-11 05:01:18",48.890094,2.010155
1636606884,"2021-11-11 05:01:24",48.891655,2.009217
1636606890,"2021-11-11 05:01:30",48.893238,2.008316
1636606895,"2021-11-11 05:01:35",48.894572,2.007678
1636606901,"2021-11-11 05:01:41",48.896139,2.006865
1636606907,"2021-11-11 05:01:47",48.89771,2.006103
1636606912,"2021-11-11 05:01:52",48.899088,2.005601
1636606918,"2021-11-11 05:01:58",48.900776,2.005281
1636606923,"2021-11-11 05:02:03",48.902128,2.005228
1636606929,"2021-11-11 05:02:09",48.90373,2.005294
1636606935,"2021-11-11 05:02:15",48.905305,2.005338
1636606941,"2021-11-11 05:02:21",48.906955,2.005398
1636606947,"2021-11-11 05:02:27",48.90863,2.005438
1636606953,"2021-11-11 05:02:33",48.910287,2.005491
1636606958,"2021-11-11 05:02:38",48.911653,2.005543
1636606963,"2021-11-11 05:02:43",48.912983,2.00558
1636606969,"2021-11-11 05:02:49",48.91462,2.005622
1636606974,"2021-11-11 05:02:54",48.916039,2.005639
1636606980,"2021-11-11 05:03:00",48.917677,2.005425
1636606986,"2021-11-11 05:03:06",48.91923,2.004873
1636606992,"2021-11-11 05:03:12",48.920744,2.004022
1636606997,"2021-11-11 05:03:17",48.921894,2.003112
1636607002,"2021-11-11 05:03:22",48.922909,2.002048
1636607008,"2021-11-11 05:03:28",48.923955,2.000624
1636607014,"2021-11-11 05:03:34",48.924992,1.998822
1636607019,"2021-11-11 05:03:39",48.92576,1.997119
1636607025,"2021-11-11 05:03:45",48.926547,1.995039
1636607031,"2021-11-11 05:03:51",48.9273,1.992881
1636607037,"2021-11-11 05:03:57",48.928033,1.990647
1636607042,"2021-11-11 05:04:02",48.928612,1.988762
1636607048,"2021-11-11 05:04:08",48.929305,1.986415
1636607053,"2021-11-11 05:04:13",48.929868,1.984451
1636607058,"2021-11-11 05:04:18",48.93047,1.982279
1636607063,"2021-11-11 05:04:23",48.931057,1.980136
1636607068,"2021-11-11 05:04:28",48.931663,1.977938
1636607074,"2021-11-11 05:04:34",48.932396,1.975281
1636607080,"2021-11-11 05:04:40",48.933122,1.972675
1636607086,"2021-11-11 05:04:46",48.933837,1.970074
1636607092,"2021-11-11 05:04:52",48.93454,1.967494
1636607098,"2021-11-11 05:04:58",48.935267,1.96487
1636607104,"2021-11-11 05:05:04",48.936055,1.962307
1636607110,"2021-11-11 05:05:10",48.937019,1.959871
1636607116,"2021-11-11 05:05:16",48.938147,1.957583
1636607121,"2021-11-11 05:05:21",48.939211,1.955801
1636607127,"2021-11-11 05:05:27",48.940607,1.95389
1636607132,"2021-11-11 05:05:32",48.941884,1.952519
1636607137,"2021-11-11 05:05:37",48.943204,1.951224
1636607143,"2021-11-11 05:05:43",48.944805,1.949685
1636607148,"2021-11-11 05:05:48",48.946125,1.948386
1636607154,"2021-11-11 05:05:54",48.947678,1.946786
1636607160,"2021-11-11 05:06:00",48.949137,1.94521
1636607166,"2021-11-11 05:06:06",48.950562,1.943546
1636607172,"2021-11-11 05:06:12",48.95199,1.941865
1636607177,"2021-11-11 05:06:17",48.953107,1.940514
1636607183,"2021-11-11 05:06:23",48.954513,1.938745
1636607189,"2021-11-11 05:06:29",48.955856,1.936975
1636607195,"2021-11-11 05:06:35",48.957135,1.935206
1636607200,"2021-11-11 05:06:40",48.958114,1.933917
1636607206,"2021-11-11 05:06:46",48.959302,1.932342
1636607211,"2021-11-11 05:06:51",48.960321,1.930989
1636607217,"2021-11-11 05:06:57",48.961579,1.929316
1636607223,"2021-11-11 05:07:03",48.962899,1.927577
1636607229,"2021-11-11 05:07:09",48.964205,1.925846
1636607234,"2021-11-11 05:07:14",48.965265,1.924379
1636607240,"2021-11-11 05:07:20",48.966506,1.922444
1636607245,"2021-11-11 05:07:25",48.967457,1.920652
1636607251,"2021-11-11 05:07:31",48.968419,1.918306
1636607257,"2021-11-11 05:07:37",48.969187,1.915828
1636607262,"2021-11-11 05:07:42",48.969693,1.913611
1636607268,"2021-11-11 05:07:48",48.970133,1.910864
1636607273,"2021-11-11 05:07:53",48.970339,1.908542
1636607279,"2021-11-11 05:07:59",48.970408,1.905801
1636607285,"2021-11-11 05:08:05",48.97045,1.903094
1636607290,"2021-11-11 05:08:10",48.970469,1.900873
1636607296,"2021-11-11 05:08:16",48.970514,1.898212
1636607301,"2021-11-11 05:08:21",48.970532,1.896004
1636607306,"2021-11-11 05:08:26",48.970554,1.893673
1636607312,"2021-11-11 05:08:32",48.970613,1.890889
1636607317,"2021-11-11 05:08:37",48.970646,1.888548
1636607323,"2021-11-11 05:08:43",48.970674,1.885712
1636607329,"2021-11-11 05:08:49",48.970709,1.882813
1636607335,"2021-11-11 05:08:55",48.970727,1.879892
1636607341,"2021-11-11 05:09:01",48.970667,1.87697
1636607346,"2021-11-11 05:09:06",48.970543,1.874531
1636607352,"2021-11-11 05:09:12",48.970315,1.871622
1636607357,"2021-11-11 05:09:17",48.970076,1.869271
1636607363,"2021-11-11 05:09:23",48.969705,1.86644
1636607368,"2021-11-11 05:09:28",48.969328,1.864112
1636607373,"2021-11-11 05:09:33",48.968887,1.861783
1636607379,"2021-11-11 05:09:39",48.968285,1.859073
1636607384,"2021-11-11 05:09:44",48.967697,1.85689
1636607389,"2021-11-11 05:09:49",48.967104,1.854683
1636607395,"2021-11-11 05:09:55",48.966381,1.852019
1636607401,"2021-11-11 05:10:01",48.96561,1.849405
1636607407,"2021-11-11 05:10:07",48.964841,1.846768
1636607412,"2021-11-11 05:10:12",48.964263,1.844538
1636607417,"2021-11-11 05:10:17",48.96377,1.842243
1636607423,"2021-11-11 05:10:23",48.963372,1.839408
1636607429,"2021-11-11 05:10:29",48.963175,1.83656
1636607435,"2021-11-11 05:10:35",48.963187,1.833673
1636607440,"2021-11-11 05:10:40",48.963339,1.831285
1636607445,"2021-11-11 05:10:45",48.963626,1.828934
1636607450,"2021-11-11 05:10:50",48.96393,1.826574
1636607456,"2021-11-11 05:10:56",48.964352,1.823756
1636607462,"2021-11-11 05:11:02",48.964784,1.820932
1636607468,"2021-11-11 05:11:08",48.965216,1.818129
1636607474,"2021-11-11 05:11:14",48.965618,1.81534
1636607479,"2021-11-11 05:11:19",48.965802,1.812989
1636607484,"2021-11-11 05:11:24",48.96587,1.810597
1636607490,"2021-11-11 05:11:30",48.965697,1.807742
1636607495,"2021-11-11 05:11:35",48.965457,1.805387
1636607501,"2021-11-11 05:11:41",48.965075,1.802561
1636607506,"2021-11-11 05:11:46",48.964752,1.80021
1636607511,"2021-11-11 05:11:51",48.964515,1.79785
1636607517,"2021-11-11 05:11:57",48.964265,1.794997
1636607523,"2021-11-11 05:12:03",48.964083,1.792119
1636607528,"2021-11-11 05:12:08",48.964007,1.789743
1636607534,"2021-11-11 05:12:14",48.964001,1.787081
1636607540,"2021-11-11 05:12:20",48.96399,1.784533
1636607546,"2021-11-11 05:12:26",48.964012,1.781913
1636607552,"2021-11-11 05:12:32",48.964033,1.779296
1636607557,"2021-11-11 05:12:37",48.964046,1.777187
1636607562,"2021-11-11 05:12:42",48.964116,1.775107
1636607567,"2021-11-11 05:12:47",48.964237,1.773035
1636607573,"2021-11-11 05:12:53",48.96451,1.770584
1636607578,"2021-11-11 05:12:58",48.96472,1.768679
1636607584,"2021-11-11 05:13:04",48.964964,1.766595
1636607590,"2021-11-11 05:13:10",48.965203,1.76456
1636607596,"2021-11-11 05:13:16",48.965432,1.762512
1636607602,"2021-11-11 05:13:22",48.965561,1.760423
1636607608,"2021-11-11 05:13:28",48.965569,1.75844
1636607614,"2021-11-11 05:13:34",48.965477,1.75653
1636607619,"2021-11-11 05:13:39",48.965429,1.754952
1636607625,"2021-11-11 05:13:45",48.96551,1.753078
1636607630,"2021-11-11 05:13:50",48.965733,1.751484
1636607635,"2021-11-11 05:13:55",48.966076,1.749968
1636607641,"2021-11-11 05:14:01",48.966626,1.748296
1636607647,"2021-11-11 05:14:07",48.967351,1.746584
1636607652,"2021-11-11 05:14:12",48.967912,1.745156
1636607658,"2021-11-11 05:14:18",48.96848,1.743294
1636607664,"2021-11-11 05:14:24",48.96889,1.741241
1636607669,"2021-11-11 05:14:29",48.969111,1.739486
1636607675,"2021-11-11 05:14:35",48.969407,1.737357
1636607681,"2021-11-11 05:14:41",48.969992,1.735232
1636607686,"2021-11-11 05:14:46",48.970738,1.733509
1636607691,"2021-11-11 05:14:51",48.971643,1.731965
1636607697,"2021-11-11 05:14:57",48.972807,1.730295
1636607703,"2021-11-11 05:15:03",48.97395,1.728542
1636607708,"2021-11-11 05:15:08",48.974741,1.726975
1636607714,"2021-11-11 05:15:14",48.97549,1.724851
1636607719,"2021-11-11 05:15:19",48.975935,1.722874
1636607725,"2021-11-11 05:15:25",48.976397,1.72045
1636607730,"2021-11-11 05:15:30",48.976756,1.718456
1636607735,"2021-11-11 05:15:35",48.977101,1.716533
1636607741,"2021-11-11 05:15:41",48.977528,1.71409
1636607747,"2021-11-11 05:15:47",48.97794,1.711731
1636607752,"2021-11-11 05:15:52",48.9783,1.709759
1636607757,"2021-11-11 05:15:57",48.978656,1.707724
1636607762,"2021-11-11 05:16:02",48.979012,1.705744
1636607768,"2021-11-11 05:16:08",48.979434,1.703363
1636607773,"2021-11-11 05:16:13",48.979787,1.701377
1636607779,"2021-11-11 05:16:19",48.980247,1.699017
1636607784,"2021-11-11 05:16:24",48.980605,1.697022
1636607790,"2021-11-11 05:16:30",48.981083,1.69466
1636607795,"2021-11-11 05:16:35",48.981455,1.692692
1636607801,"2021-11-11 05:16:41",48.981925,1.690321
1636607806,"2021-11-11 05:16:46",48.982317,1.688373
1636607811,"2021-11-11 05:16:51",48.982707,1.686416
1636607816,"2021-11-11 05:16:56",48.983072,1.684495
1636607822,"2021-11-11 05:17:02",48.983441,1.682697
1636607828,"2021-11-11 05:17:08",48.98364,1.681646
